id,Note,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,hyperlink,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:eating: (interaction),Prey item,Status,Class,Order,suborder,Family,subfamily,Genus,Prey.check,Check genus,Check sp.,Check (?)
34622888,S-Afr-Interactions (8-1-20),2019/05/31 2:00 PM SAST,5/31/2019,2019-05-31 12:00:00 UTC,Africa/Johannesburg,FALSE,820974,k_mcqualter,2019-10-20 10:33:24 UTC,2019-10-28 21:04:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34622888,https://www.inaturalist.org/observations/34622888,https://static.inaturalist.org/photos/54508399/medium.jpeg?1571567496,,,"Found under log, approx 100m from Linyanti River.",FALSE,2,0,FALSE,,"North-West District, Botswana",-18.43796111,23.70584167,10,,open,FALSE,,,Stripe-bellied Sand Snake,Psammophis subtaeniatus,Stripe-bellied Sand Snake,Reptilia,28963,https://www.inaturalist.org/observations/34679366,Trachylepis wahlbergi,Included,Reptilia,Squamata,Sauria,Scincidae,,Trachylepis,1,1,0,0
35237250,S-Afr-Interactions (8-1-20),2019/06/10 3:49 PM UTC,06/10/2019,,UTC,FALSE,2258362,mhugo,2019-11-03 14:15:03 UTC,2019-11-06 08:17:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35237250,https://www.inaturalist.org/observations/35237250,https://static.inaturalist.org/photos/55539558/medium.jpg?1572785693,,,,FALSE,2,0,FALSE,,"Ehlanzeni, South Africa",-24.45848516,31.97653922,15,,open,FALSE,,,Stripe-bellied Sand Snake,Psammophis subtaeniatus,Stripe-bellied Sand Snake,Reptilia,28963,https://www.inaturalist.org/observations/35276389,Trachylepis varia,Included,Reptilia,Squamata,Sauria,Scincidae,,Trachylepis,1,1,0,0
35365667,S-Afr-Interactions (8-1-20),2019/10/26 1:34 PM +0200,10/26/2019,2019-10-26 11:34:00 UTC,Africa/Johannesburg,,1035830,aepafrica,2019-11-06 10:46:45 UTC,2019-11-06 15:04:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35365667,https://www.inaturalist.org/observations/35365667,https://static.inaturalist.org/photos/55759309/medium.jpg?1573037060,,,Observed by some friends in Entumeni by a dam. They wanted ID verification and contribute to our data.,FALSE,2,0,FALSE,,"(South) Uthungulu DC, South Africa",-28.895421,31.309483,,,,FALSE,,,Boomslang,Dispholidus typus,Boomslang,Reptilia,30358,,Aves,Included,Aves,,,,,,0,0,0,0
35434605,S-Afr-Interactions (8-1-20),2019/11/07 2:34 PM SAST,11/07/2019,2019-11-07 12:34:00 UTC,Pretoria,,662724,bushboy,2019-11-08 03:21:48 UTC,2019-11-08 17:03:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35434605,https://www.inaturalist.org/observations/35434605,https://static.inaturalist.org/photos/55873349/medium.jpg?1573182925,,,"<h3>No free lunch</h3>
Genie Retief (who kindly provided the pics) wrote:
""This spotted bush snake fell, with the gecko, from the balcony.   Then he
dragged it behind a pot plant.  Ants started to climb on both of them so he
moved again. He lost the gecko, who tried to run away! Caught it again, then
a skink came closer and bit the snake. He whipped his tail away from the
skink then pushed his tail and body backwards up the wall, away from the
ants and the skink...   Then started swallowing the gecko.""

See the hapless Gecko prey: https://www.inaturalist.org/observations/35435040
See the annoyed Skink: https://www.inaturalist.org/observations/35435673
See the opportunistic Ant: https://www.inaturalist.org/observations/35436309",FALSE,3,0,FALSE,,"Marloth Park, South Africa",-25.36973425,31.76289533,122,,,FALSE,,,Spotted Bush Snake,Philothamnus semivariegatus,Spotted Bush Snake,Reptilia,29073,https://www.inaturalist.org/observations/35435040,Hemidactylus mabouia,Included,Reptilia,Squamata,Sauria,Gekkonidae,,Hemidactylus,1,1,0,0
35486082,S-Afr-Interactions (8-1-20),2019/11/09 9:11 AM SAST,11/09/2019,2019-11-09 07:11:00 UTC,Africa/Johannesburg,,1474346,lindalakeside,2019-11-09 13:08:29 UTC,2019-12-24 14:54:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35486082,https://www.inaturalist.org/observations/35486082,https://static.inaturalist.org/photos/55958674/medium.jpeg?1573304728,,,,FALSE,5,0,FALSE,,Kirstenbosch National Botanic Gardens,-33.987963,18.424637,3140,,,FALSE,,,Common Puff Adder,Bitis arietans,Puffadder,Reptilia,115431,,,Removed,,,,,,,,,,
35615498,S-Afr-Interactions (8-1-20),Tue Nov 12 2019 14:05:23 GMT+0200 (GMT+2),11/12/2019,2019-11-12 12:05:23 UTC,Africa/Johannesburg,,2381747,michaelharris3,2019-11-12 18:17:31 UTC,2019-11-14 13:30:11 UTC,research,,https://www.inaturalist.org/observations/35615498,https://www.inaturalist.org/observations/35615498,https://static.inaturalist.org/photos/56271560/medium.jpg?1573736410,,,,FALSE,8,0,FALSE,3,"Ocean Way, Umhlanga, KZN, ZA",-29.72907144,31.08685071,264,,,FALSE,,,Spotted Bush Snake,Philothamnus semivariegatus,Spotted Bush Snake,Reptilia,29073,https://www.inaturalist.org/observations/35669590,Panaspis wahlbergi,Included,Reptilia,Squamata,Sauria,Scincidae,,Panaspis,1,1,0,0
35894903,S-Afr-Interactions (8-1-20),2019/11/20 10:10 PM +0200,11/20/2019,2019-11-20 20:10:00 UTC,Africa/Johannesburg,,1232884,rroefs,2019-11-20 20:14:52 UTC,2020-01-05 14:54:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35894903,https://www.inaturalist.org/observations/35894903,https://static.inaturalist.org/photos/56660797/medium.jpg?1574280650,,,cape cobra vs spotted skaapsteker,FALSE,5,0,FALSE,,"West Coast Peninsula, Zuid-Afrika",-32.96033213,18.11170676,55,,,FALSE,,,Cape Cobra,Naja nivea,Cape Cobra,Reptilia,30487,,Pseudaspis cana,Included,Reptilia,Squamata,Serpentes,Lamprophiidae,,Pseudaspis,1,1,0,0
35942346,S-Afr-Interactions (8-1-20),2019/11/21 9:26 PM SAST,11/21/2019,2019-11-21 19:26:00 UTC,Pretoria,TRUE,689073,jouberth,2019-11-22 08:05:44 UTC,2019-11-26 04:14:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35942346,https://www.inaturalist.org/observations/35942346,https://static.inaturalist.org/photos/56744136/medium.jpeg?1574409705,,,,FALSE,4,0,FALSE,,"City of Tshwane Metropolitan Municipality, South Africa",-25.34782833,28.37254,,,open,FALSE,,,Cape File Snake,Limaformosa capensis,Cape File Snake,Reptilia,797700,https://www.inaturalist.org/observations/35942347,Crotaphopeltis hotamboeia,Included,Reptilia,Squamata,Serpentes,Colubridae,,Crotaphopeltis,1,1,0,0
35942347,S-Afr-Interactions (8-1-20),2019/11/21 9:27 PM SAST,11/21/2019,2019-11-21 19:27:00 UTC,Pretoria,,689073,jouberth,2019-11-22 08:05:44 UTC,2019-11-22 08:30:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35942347,https://www.inaturalist.org/observations/35942347,https://static.inaturalist.org/photos/56744160/medium.jpeg?1574409752,,,Not 100% sure on ID. From the belly of the File snake,FALSE,2,0,FALSE,,"City of Tshwane Metropolitan Municipality, South Africa",-25.347815,28.37250833,,,,FALSE,,,Red-lipped Snake,Crotaphopeltis hotamboeia,Red-lipped Snake,Reptilia,82808,,,Removed,,,,,,,,,,
35942348,S-Afr-Interactions (8-1-20),2019/11/21 8:08 PM SAST,11/21/2019,2019-11-21 18:08:00 UTC,Pretoria,TRUE,689073,jouberth,2019-11-22 08:05:44 UTC,2020-01-05 14:54:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35942348,https://www.inaturalist.org/observations/35942348,https://static.inaturalist.org/photos/56744185/medium.jpeg?1574409800,,,Scavenged road kill which I suspect was a toad/frog,FALSE,4,0,FALSE,,"Bosveld, South Africa",-25.23926833,28.43984,,,,FALSE,,,Mozambique Spitting Cobra,Naja mossambica,Mozambique Spitting Cobra,Reptilia,30488,https://www.inaturalist.org/observations/36054952,Anura,Included,Amphibia,Anura,,,,,0,0,0,0
36049850,S-Afr-Interactions (8-1-20),Sat Nov 23 2019 15:02:12 GMT+0200 (GMT+2),11/23/2019,2019-11-23 13:02:12 UTC,Africa/Johannesburg,,1118219,sakevwyk,2019-11-25 05:17:55 UTC,2019-12-15 04:05:35 UTC,research,,https://www.inaturalist.org/observations/36049850,https://www.inaturalist.org/observations/36049850,https://static.inaturalist.org/photos/56934067/medium.jpg?1574659079,,,"Eating Bibron’s Gecko (Chondrodactylus bibronii)  
Record also uploaded to predation record page on facebook. ",FALSE,2,0,FALSE,3,"Namakwa, ZA-NC, ZA",-32.44047052,19.60890723,70,obscured,,TRUE,,,Karoo Sand Snake,Psammophis notostictus,Karoo Sand Snake,Reptilia,28976,Chondrodactylus bibronii,Chondrodactylus bibronii,Included,Reptilia,Squamata,Sauria,Gekkonidae,,Chondrodactylus,1,1,0,0
36071509,S-Afr-Interactions (8-1-20),2019/08/15 9:30 PM +0200,8/15/2019,2019-08-15 19:30:00 UTC,Africa/Johannesburg,,2448585,vaughanjessnitz,2019-11-25 20:36:14 UTC,2019-12-06 06:31:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36071509,https://www.inaturalist.org/observations/36071509,https://static.inaturalist.org/photos/56972235/medium.jpg?1574713985,,,,FALSE,5,0,FALSE,,"Mopani, South Africa",-24.15225853,30.59358366,14,,,FALSE,,,Spotted Bush Snake,Philothamnus semivariegatus,Spotted Bush Snake,Reptilia,29073,,Chiromantis xerampelina,Included,Amphibia,Anura,,Rhacophoridae,,Chiromantis,1,1,0,0
36123456,S-Afr-Interactions (8-1-20),2019-11-27 8:11:26 AM GMT+02:00,11/27/2019,2019-11-27 06:11:26 UTC,Africa/Johannesburg,TRUE,2318928,rinagrant,2019-11-27 06:21:47 UTC,2019-12-23 00:21:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36123456,https://www.inaturalist.org/observations/36123456,https://static.inaturalist.org/photos/57062716/medium.jpeg?1574835719,,,Adder with frog,FALSE,4,0,FALSE,2,"Bathurst, South Africa",-33.50187683,26.83793068,,,,FALSE,gps,gps,Rhombic Night Adder,Causus rhombeatus,Rhombic Night Adder,Reptilia,30820,,Sclerophrys sp.,Included,Amphibia,Anura,,Bufonidae,,Sclerophrys,0,1,1,0
36289287,S-Afr-Interactions (8-1-20),2019/12/01 12:12 PM SAST,12/01/2019,2019-12-01 10:12:00 UTC,Africa/Johannesburg,,390621,colin25,2019-12-02 15:06:29 UTC,2019-12-14 03:46:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36289287,https://www.inaturalist.org/observations/36289287,https://static.inaturalist.org/photos/57347266/medium.jpg?1575299077,,,Photos credit to a nervous gardener on his old cell. Id from jizz of nest raiding.,FALSE,4,0,FALSE,,Garden Route Botanical Garden,-33.94729032,22.46424661,32,,,FALSE,,,Boomslang,Dispholidus typus,Boomslang,Reptilia,30358,,Ploceus sp.,Included,Aves,Passeriformes,,Ploceidae,,Ploceus,0,1,1,0
36311985,S-Afr-Interactions (8-1-20),2019-12-02 8:56:00 PM GMT+02:00,12/02/2019,2019-12-02 18:56:00 UTC,Africa/Johannesburg,,1035830,aepafrica,2019-12-03 06:40:42 UTC,2019-12-12 06:40:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36311985,https://www.inaturalist.org/observations/36311985,https://static.inaturalist.org/photos/57386455/medium.jpg?1575355248,,,Brown water snake eating a gecko. Snake lost the gecko and didn't retake. Family didn't want to wait for it to take the catch. Not ideal but better than killing it I suppose. Relocated outside away from homes.,FALSE,5,0,FALSE,2,"Uthungulu, ZA-NL, ZA",-28.88132243,31.47130854,20,,,FALSE,gps,gps,Common Brown Water Snake,Lycodonomorphus rufulus,Common Brown Water Snake,Reptilia,29536,https://www.inaturalist.org/observations/36524362,Hemidactylus mabouia,Included,Reptilia,Squamata,Sauria,Gekkonidae,,Hemidactylus,1,1,0,0
36337331,S-Afr-Interactions (8-1-20),2019/12/03 5:59 PM SAST,12/03/2019,2019-12-03 15:59:00 UTC,Pretoria,FALSE,662724,bushboy,2019-12-04 03:04:09 UTC,2019-12-22 23:09:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36337331,https://www.inaturalist.org/observations/36337331,https://static.inaturalist.org/photos/57428621/medium.jpg?1575428506,,,"<h3>Deflating near the pond</h3>
See the unfortunate Toad: https://www.inaturalist.org/observations/36337408",FALSE,7,0,FALSE,,"Scottburgh South, Scottburgh, 4180, South Africa",-30.30118125,30.74236037,4,,,FALSE,,,Rhombic Night Adder,Causus rhombeatus,Rhombic Night Adder,Reptilia,30820,https://www.inaturalist.org/observations/36337408,Sclerophrys gutturalis,Included,Amphibia,Anura,,Bufonidae,,Sclerophrys,1,1,0,0
36731815,S-Afr-Interactions (8-1-20),Mon Dec 09 2019 15:41:39 GMT+0200 (GMT+2),12/09/2019,2019-12-09 13:41:39 UTC,Pretoria,TRUE,710131,knysna_wildflowers,2019-12-17 17:53:36 UTC,2019-12-21 12:15:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36731815,https://www.inaturalist.org/observations/36731815,https://static.inaturalist.org/photos/58110066/medium.jpg?1576605243,,,,FALSE,4,0,FALSE,3,"Otter Trail, Plettenberg Bay, WC, ZA",-33.98082,23.57180333,64,,,FALSE,,,Rhombic Night Adder,Causus rhombeatus,Rhombic Night Adder,Reptilia,30820,https://www.inaturalist.org/observations/36818298,Sclerophrys capensis,Included,Amphibia,Anura,,Bufonidae,,Sclerophrys,1,1,0,0
36783706,S-Afr-Interactions (8-1-20),2019-12-19 5:20:00 PM GMT+02:00,12/19/2019,2019-12-19 15:20:00 UTC,Africa/Johannesburg,FALSE,1035830,aepafrica,2019-12-19 21:03:37 UTC,2019-12-25 04:36:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36783706,https://www.inaturalist.org/observations/36783706,https://static.inaturalist.org/photos/58201408/medium.jpg?1576789421,,,Husband was called to catch this night adder in a friend's garage. Unsure of the amphibian species it has. Maybe a toad?,FALSE,6,0,FALSE,2,"Uthungulu, ZA-NL, ZA",-28.87937601,31.47048377,17,,,FALSE,gps,gps,Rhombic Night Adder,Causus rhombeatus,Rhombic Night Adder,Reptilia,30820,,Sclerophrys sp.,Included,Amphibia,Anura,,Bufonidae,,Sclerophrys,0,1,1,0
36853702,S-Afr-Interactions (8-1-20),9/17/2018,9/17/2018,,UTC,,2498450,garth8,2019-12-22 15:07:19 UTC,2019-12-23 14:47:56 UTC,research,,https://www.inaturalist.org/observations/36853702,https://www.inaturalist.org/observations/36853702,https://static.inaturalist.org/photos/58325824/medium.jpg?1577027253,,,,FALSE,3,0,FALSE,2,25 Winston Churchill Drive,-29.82889542,30.85721109,176,,,FALSE,gps,gps,Red-lipped Snake,Crotaphopeltis hotamboeia,Red-lipped Snake,Reptilia,82808,https://www.inaturalist.org/observations/36877212,Sclerophrys gutturalis,Included,Amphibia,Anura,,Bufonidae,,Sclerophrys,1,1,0,0
36990390,S-Afr-Interactions (8-1-20),2019/12/26 9:12 AM SAST,12/26/2019,2019-12-26 07:12:00 UTC,Pretoria,,662724,bushboy,2019-12-27 04:33:23 UTC,2019-12-27 23:37:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/36990390,https://www.inaturalist.org/observations/36990390,https://static.inaturalist.org/photos/58560252/medium.jpeg?1577415368,,,"<h3>Gutter snakelet</h3>
Tiny roadkill (?) victim washed into street gutter.
See Ants: https://www.inaturalist.org/observations/36990691",FALSE,1,0,FALSE,,"Scottburgh South, Scottburgh, 4180, South Africa",-30.30127174,30.74280561,2,,,FALSE,,,Snakes,Serpentes,Snakes,Reptilia,85553,,,Removed,,,,,,,,,,
600634,target,16/02/2014,16/02/2014,,Central Time (US & Canada),,13916,bryanmaritz,2014-03-30 09:56:07 UTC,2017-10-13 21:46:18 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/600634,http://www.inaturalist.org/observations/600634,https://static.inaturalist.org/photos/756216/medium.JPG?1396173374,,,,FALSE,4,0,FALSE,,"Ehlanzeni, ZA-MP, ZA",-25.512869,31.161376,6,,,FALSE,,,Southern African Python,Python natalensis,Southern African Python,Reptilia,111451,,Sylvicapra grimmia,Included,Mammalia,Artiodactyla,,Bovidae,,Sylvicapra,1,1,0,0
37458234,target,2018/04/19 10:40 AM SAST,19/04/2018,2018-04-19 08:40:00 UTC,Africa/Johannesburg,,2522140,phil183,2020-01-10 16:28:34 UTC,2020-01-12 11:18:09 UTC,research,CC-BY-NC,,https://www.inaturalist.org/observations/37458234,https://static.inaturalist.org/photos/59385690/medium.jpeg?1578673707,,,,FALSE,6,0,FALSE,,"Mhlume, SZ-LU, SZ",-26.16230277,31.98535248,122,,,FALSE,,,krajta jihoafrická,Python natalensis,Southern African Python,Reptilia,111451,,,,,,,,,,0,0,0,0
36776042,target,Sat Dec 14 2019 09:11:26 GMT+0200 (GMT+2),12/14/2019,2019-12-14 07:11:26 UTC,Africa/Johannesburg,,2496004,anf_lowney,2019-12-19 14:11:54 UTC,2020-01-05 13:51:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36776042,https://www.inaturalist.org/observations/36776042,https://static.inaturalist.org/photos/58187882/medium.jpg?1576764719,,,"Worse photo ever
",FALSE,2,0,FALSE,3,"NC, ZA",-27.30201337,22.4451683,120,,,FALSE,,,Cape Cobra,Naja nivea,Cape Cobra,Reptilia,30487,,Philetairus socius,Included,Aves,Passeriformes,,Ploceidae,,Philetairus,1,1,0,0
8252188,target,2017/03/21 7:30 AM SAST,3/21/2017,2017-03-21 05:30:00 UTC,Africa/Johannesburg,,650087,pma,2017-10-04 15:18:05 UTC,2018-08-04 19:14:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8252188,https://www.inaturalist.org/observations/8252188,https://static.inaturalist.org/photos/10944309/medium.jpg?1507130135,,,,FALSE,6,0,FALSE,,"Benede Oranje, South Africa",-27.29235592,22.3841307,5705,,,FALSE,,,Cape Cobra,Naja nivea,Cape Cobra,Reptilia,30487,,Philetairus socius,Included,Aves,Passeriformes,,Ploceidae,,Philetairus,1,1,0,0
35715323,target,2019/10/17 10:19 AM CDT,17/10/2019,2019-10-18 01:19:00 +1000,Central Time (US & Canada),,667052,eumomota76,2019-11-16 07:29:22 +1000,2019-11-17 07:17:52 +1000,research,CC-BY-NC,https://www.inaturalist.org/observations/35715323,https://www.inaturalist.org/observations/35715323,https://static.inaturalist.org/photos/56351309/medium.jpg?1573852959,,,,FALSE,2,0,FALSE,,"Greater St Lucia Wetland Nature Reserve, ZA-NL-UY, ZA-NL, ZA",-27.6400493,32.1583418,197,,,FALSE,,,Spotted Bush Snake,Philothamnus semivariegatus,Spotted Bush Snake,Reptilia,29073,,Chiromantis xerampelina,Included,Amphibia,Anura,,Rhacophoridae,,Chiromantis,1,1,0,0
10815018,target,04/09/1998,04/09/1998,,Africa/Johannesburg,,760859,johanbaard,2012-02-25 05:31:33 UTC,2018-11-18 00:38:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10815018,https://www.inaturalist.org/observations/10815018,https://static.inaturalist.org/photos/15147408/medium.jpg?1523549616,,,<h3>Boomslang caught Knysna Dwarf Chameleon</h3><br>another case of nice observation and poor picture (taken with old Sony Mavica about 1998),FALSE,5,0,FALSE,,Harkerville SF,-34.08469152,23.14180752,1,,,FALSE,,,Boomslang (typus),Dispholidus typus,Common Boomslang,Reptilia,30360,,Bradypodion damaranum,Included,Reptilia,Squamata,Sauria,Chamaeleonidae,,Bradypodion,1,1,0,0
10946322,target,20/01/2012,20/01/2012,,Africa/Johannesburg,,528390,sallyslak,2014-01-13 06:39:22 UTC,2018-05-17 11:53:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10946322,https://www.inaturalist.org/observations/10946322,https://static.inaturalist.org/photos/15394153/medium.jpg?1523769188,,rural,"<h3>Boomslang inspects Cape Weaver nests</h3><br>This can be a daily trial for the weavers in nesting season. After the snake has grabbed a baby, it falls out of the tree onto the lawn and then scoots into the undergrowth ensuring great excitement from birds/dogs/cats/etc",FALSE,4,0,FALSE,,Garden,-33.966464,22.09085,1,,,FALSE,,,Boomslang (typus),Dispholidus typus,Common Boomslang,Reptilia,30360,,Ploceus capensis,Included,Aves,Passeriformes,,Ploceidae,,Ploceus,1,1,0,0
36775964,target,Sun Dec 08 2019 17:00:30 GMT+0200 (GMT+2),08/12/2019,2019-12-08 15:00:30 UTC,Africa/Johannesburg,,2496004,anf_lowney,2019-12-19 14:06:16 UTC,2019-12-27 21:14:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36775964,https://www.inaturalist.org/observations/36775964,https://static.inaturalist.org/photos/58187879/medium.jpg?1576764709,,,,FALSE,3,0,FALSE,3,"NC, ZA",-27.31087112,22.50344926,3031,,,FALSE,,,Boomslang,Dispholidus typus,Boomslang,Reptilia,30358,,Philetairus socius,Included,Aves,Passeriformes,,Ploceidae,,Philetairus,1,1,0,0
